ID,rank,views,company,title,link,file_path,unique_article_ID
1745,0,807176,312,"조세호, 3주 만에 초고속 복귀했다…""사과해요"" 일갈에 싸늘해진 표정 ('도라이버')",https://m.entertain.naver.com/ranking/article/312/0000748853,../data\20260222_article_5.txt,1418
1571,0,806142,117,"[단독] 신동엽 ""딸 서울대 간다. 열심히 해줘 너무 고마워"" (인터뷰)",https://m.entertain.naver.com/ranking/article/117/0004032705,../data\20260205_article_1.txt,133
2,0,805039,108,"""사실이 아니길 바라지만""..고경표, 서울시 향해 소신발언 [스타이슈]",https://m.entertain.naver.com/ranking/article/108/0003361494,../data\20250901_article_2.txt,2
1352,0,804961,312,"30대 유명 연예인, 충격적인 가정사 고백…""트렁크에 숨어 데려가 달라고 울어"" ('살림남')[종합]",https://m.entertain.naver.com/ranking/article/312/0000744209,../data\20260114_article_2.txt,1130
1772,0,804735,477,이병헌♥이민정 아들 이준후 얼굴 공개됐다…엄마·아빠 쏙 빼닮아,https://m.entertain.naver.com/ranking/article/477/0000594907,../data\20260225_article_2.txt,1441
852,0,804542,312,"[공식] 이동휘, 정호연과 결별 1년 만에 기쁜 소식…10살 연하 여배우와 ♥로맨스 호흡 ('양파수프')",https://m.entertain.naver.com/ranking/article/312/0000737292,../data\20251125_article_2.txt,747
1781,0,804533,311,"신동 ""부모와 연락 끊었다, 母 투자 실패로 전재산 날려"" 첫 고백…결혼 언급도 [엑's 이슈]",https://m.entertain.naver.com/ranking/article/311/0001979022,../data\20260226_article_1.txt,1450
1302,0,804326,312,"'33세' 유라, 2살 연상 유명 배우와 핑크빛♥…오랜 인연 결실, 캠핌장 데이트 포착 ('유라유라해')",https://m.entertain.naver.com/ranking/article/312/0000743529,../data\20260109_article_2.txt,1092
1393,0,802017,109,"“난 사랑에 빠졌다” 현직 변호사 “박나래, 차량내 성행위…괴롭힘 판단 여지 있다”[Oh!쎈 이슈]",https://m.entertain.naver.com/ranking/article/109/0005464042,../data\20260118_article_3.txt,27
1773,0,801855,241,"김규리, 이하늘·정재용 식당 ‘영업정지 2개월 처분’ 소문에 “악플 자료 넘길 것”",https://m.entertain.naver.com/ranking/article/241/0003496083,../data\20260225_article_3.txt,1442
132,0,801186,312,"[단독] ""8년 전 안양예고서 신예은 보고 첫눈에 ♥반해""…이원정, 7년 차에 뜻깊은 호흡 [인터뷰①]",https://m.entertain.naver.com/ranking/article/312/0000727665,../data\20250914_article_2.txt,113
1271,0,798309,312,"공식 석상서 어버버…9년 차 여배우 왜 이러나, 신인 아닌 신예의 '머뭇머뭇' [TEN현장]",https://m.entertain.naver.com/ranking/article/312/0000743146,../data\20260106_article_1.txt,1067
1604,0,798265,468,"홍진경, 딸 라엘 성형 의혹에 “가짜의 삶, 미성년자 딸 턱 깎아준 엄마 돼”",https://m.entertain.naver.com/ranking/article/468/0001215696,../data\20260208_article_4.txt,1309
1482,0,797412,468,"“택시서 신발 신고...” 전소미, ‘선 넘은 인증샷’에 공중도덕 논란",https://m.entertain.naver.com/ranking/article/468/0001212702,../data\20260127_article_2.txt,1216
1092,0,795152,76,"'공개 열애 2번' 전현무, 타투女와 교제 사실상 인정…""타투 위치는 알아서 생각해라""",https://m.entertain.naver.com/ranking/article/076/0004357026,../data\20251219_article_2.txt,926
1033,0,794378,241,"[단독] 변요한♥티파니 영, 부부된다… 내년 가을 결혼",https://m.entertain.naver.com/ranking/article/241/0003483264,../data\20251213_article_3.txt,885
571,0,793155,311,"'홍현희♥' 제이쓴, 아들 입던 옷 구독자들에 팔았다…""무조건 저렴하게""",https://m.entertain.naver.com/ranking/article/311/0001934231,../data\20251028_article_1.txt,504
1674,0,787908,445,"'박위♥' 송지은, 잘 사는 줄 알았는데…""혼자만의 시간 필요해""",https://m.entertain.naver.com/ranking/article/445/0000385303,../data\20260215_article_4.txt,1364
1272,0,786790,312,"박나래 절친인데…김지민, 결국 소신 발언했다 ""돈 문제 엮이면 다 망해"" ('사이다')[종합]",https://m.entertain.naver.com/ranking/article/312/0000743147,../data\20260106_article_2.txt,1068
1222,0,784325,312,"권민아, 새해 첫날 ""안녕히 계세요"" 남긴 후 아쉬움 토로…""양치기 소녀 돼버렸다""",https://m.entertain.naver.com/ranking/article/312/0000742708,../data\20260101_article_2.txt,1038
91,0,783442,312,"[단독] 김종국, 18년 일한 매니저와 이별…GD 소속사엔 현장 매니저만 이적",https://m.entertain.naver.com/ranking/article/312/0000727246,../data\20250910_article_1.txt,76
332,0,782854,117,"'용준형♥' 현아, 임신설 의식했나 ""많이 쳐먹었잖아…뼈말라 좋아했잖아""",https://m.entertain.naver.com/ranking/article/117/0003994790,../data\20251004_article_2.txt,293
412,0,782617,144,"‘태양♥’ 민효린, 근황 공개됐다···후덕해진 비주얼 ‘눈길’",https://m.entertain.naver.com/ranking/article/144/0001072667,../data\20251012_article_2.txt,363
622,0,780687,311,"문가비, 정우성 子 사진 공개 후 댓글창 폐쇄…""자유""vs""조심"" 갑론을박 [엑's 이슈]",https://m.entertain.naver.com/ranking/article/311/0001937012,../data\20251102_article_2.txt,551
333,0,777382,76,"'대세' 이수지, 매니저 갑질 논란 터졌다...""차량서 순대국 국물 좀 먹어 줘""",https://m.entertain.naver.com/ranking/article/076/0004331470,../data\20251004_article_3.txt,294
1793,0,776526,445,"임주환, 쿠팡 물류센터 목격담 사실이었다…""진짜 열심히 하더라"" [공식]",https://m.entertain.naver.com/ranking/article/445/0000387781,../data\20260227_article_3.txt,1461
1733,0,775957,312,"[공식] '조은정♥' 소지섭, 새 가족 생겼다…5년 만에 결별 후 기쁜 소식, ""서지혜 행보 전폭 지원""",https://m.entertain.naver.com/ranking/article/312/0000748756,../data\20260221_article_3.txt,1401
1114,0,775957,477,"""욕심은 화 불러"" 박미선, 암투병 중 '공동구매' 장사에 쏟아진 우려",https://m.entertain.naver.com/ranking/article/477/0000584975,../data\20251221_article_4.txt,944
1043,0,775662,312,"티파니 ""♥변요한과 첫 키스 후 입술 퉁퉁 부어""→""뜨거운 사람"" 인터뷰 재조명 [TEN이슈]",https://m.entertain.naver.com/ranking/article/312/0000740083,../data\20251214_article_3.txt,892
1662,0,774416,76,"김남일, 강남 햄버거집 오픈 세 달 만 적자 ""하루 30만원 팔려 짜증""",https://m.entertain.naver.com/ranking/article/076/0004374693,../data\20260214_article_2.txt,1354
572,0,772973,76,"‘현대家 사돈’ 백지연, 유독가스 흡입 응급실行 “자책·자괴감에 힘들어”",https://m.entertain.naver.com/ranking/article/076/0004339451,../data\20251028_article_2.txt,505
334,0,772809,108,"유고운 PD 사망, 권고사직 퇴사→호스피스 병동서 떠났다..난소암 투병 중 비보",https://m.entertain.naver.com/ranking/article/108/0003372167,../data\20251004_article_4.txt,295
1034,0,772476,76,"빅뱅 대성, 결국 키에 일침 날렸다 ""가요계 망가져, 혼쭐내려 했다""(놀토)",https://m.entertain.naver.com/ranking/article/076/0004355459,../data\20251213_article_4.txt,886
1734,0,771437,109,"고원희, 사실혼 2년만에 파경…이혼 후 반지까지 끼고 한복 입었다",https://m.entertain.naver.com/ranking/article/109/0005481000,../data\20260221_article_4.txt,1408
551,0,771051,117,"'지방시' 후계자♥정다혜, 한국적 결혼식 답례품…""보자기+노리개 포장 양초""",https://m.entertain.naver.com/ranking/article/117/0004001736,../data\20251026_article_1.txt,487
